perfume_id,brand,name,old_price,old_price_THB,new_price,new_price_THB,ml,concentration,department,scents,base_note,middle_note,item_rating,seller,seller_rating,num_seller_ratings
859,GIORGIO ARMANI,Si Passione EDP For Wo,630,20808.9,235.45,7776.9135,100,EDT,Women,Floral,"Cedar,Vanilla,Patchouli","Rose,Jasmine,Heliotrope,Pineapple",5,Parfume-Stor,4.1,347
860,BOUCHERON,Quatre,465,15358.95,158.4,5231.952,100,EDP,Women,Floral,"Golden Woods, Cedar, Cashmere, Musk, Vanilla, Caramel","Sambac Jasmine, rose,  Accords of Wild Strawberry, Peach, Apple",4.8,noon,4.2,98.1K
861,LALIQUE,Encre Noire,165,5449.95,140,4624.2,100,EDT,Men,Woody,Sandalwood,Lemongrass,4.4,kikup,3.6,23
862,UNITED COLORS OF BENETTON,Hot,29,957.87,27.1,895.113,100,EDT,Women,Woody,"Cedarwood, Sandalwood, Oak Moss, Amber, Vanilla, Musk","Lily of The Valley, Water Jasmine, Iris, Apricot",4.5,noon,4.2,98.1K
863,Dior,Sauvage,430,14202.9,208.25,6878.4975,100,EDT,Men,Spicy,"Ambroxan, Cedar, Labdanum","Sichuan Pepper, Lavender, Pink Pepper, Vetiver, Geranium, Patchouli, Elemi",4.6,Spicebomb,3.9,66
864,CAROLINA HERRERA,212 Sexy,330,10899.9,104.5,3451.635,100,EDT,Men,Vanilla,"Sensual Oriental Character - Gaiac Wood, Sandalwood, Bourbon Vanilla, Musk, Amber","Subtle, Spicy Sensuality - Green Pepper, Floral Petal, Cardamom, Tonka Beans",4.2,Al-Najm,3.7,347
865,GUCCI,Rush 2,576,19025.28,361,11923.83,50,EDT,Women,Floral,"Oakmoss, Musk, Black Currant","Lily, Gardenia, Plam Tree, Narcissus",4.4,Tiffany,4.1,5
866,BURBERRY,London,370,12221.1,167.6,5535.828,100,EDP,Women,Floral,"Sandalwood, Musk, Patchouli","Tiare Flower, Jasmine, Peony, Clementine Zest",4.8,noon,4.2,98.1K
867,HUGO BOSS,Femme,415,13707.45,139.35,4602.7305,75,EDP,Women,Floral,"Apricot, Amber, Lemon Tree","Lily, Jasmine, Bulgarian Rose",4.8,Lolita Shop,3.6,23
868,Jean Paul GAULTIER,Scandal,505,16680.15,354.95,11723.9985,80,EDP,Women,Floral,"Vanilla, Musk,, Labdanum","Tiare Flower, Jasmine,, Orange Blossom",4.5,noon,4.2,98.1K
869,ARMAND BASI,In Red,275,9083.25,107.95,3565.5885,100,EDT,Women,Citrus,"Palisander Rosemary, Oakmoss, White Musk, Amber, Vanilla, Praline, Woody notes","Lily, Jasmine, Violet Leaf, Rose, Blackcurrant, Pink Pepper, Peony",4.5,Parvant Store,4.1,76
870,VERSACE,Eros,430,14202.9,202,6672.06,100,EDT,Men,Arabian,"Madagascar Vanilla, Virginian Cedar, Atlas Cedar, Vetiver, Oakmoss","Tonka Bean, Geranium, Ambroxan",4.5,noon,4.2,98.1K
871,Yves Saint Laurent,Manifesto,725,23946.75,207.85,6865.2855,90,EDP,Women,Floral,"Cedar, Sandalwood, Vanilla, Tonka Bean","Lily-Of-The-Valley, Jasmine Sambac",3,Number One,4.1,63
872,GUCCI,Bloom,695,22955.85,325.65,10756.2195,100,EDP,Women,Floral,Rangoon Creeper,Tuberose,4.6,noon,4.2,98.1K
873,GUCCI,Guilty,354,11692.62,213.95,7066.7685,75,EDT,Women,Floral,"Lily, Wild Strawberry",Litchi,4.8,AMLAQ,3.9,135
874,GUCCI,Bloom,573,18926.19,315.85,10432.5255,100,EDP,Women,Floral,Rangoon Creeper,Tuberose,4.2,noon,4.2,98.1K
875,VERSACE,Crystal Noir,447,14764.41,172,5681.16,90,EDP,Women,"Floral, Oriental","Sandalwood, Cashmeran, Vanilla Pod, Heliotropine","Tuberose, Frangipani, Jasmine Dry",4.4,flower,4.2,98
876,HUGO BOSS,Boss The Scent,426,14070.78,133,4392.99,100,EDT,Men,Spicy,Leather,"Maninka Fruit, Lavender",4.6,Perfume Ms,4.1,537
877,GUCCI,Bloom Nettare Di Fiori,630,20808.9,329.85,10894.9455,100,EDP,Women,Floral,"Patchoulie, Musk, Schijnhulst","Tuberose, Honeysuckle, Jasmine",4.3,noon,4.2,98.1K
878,Givenchy,L'interdit,680,22460.4,195.5,6457.365,80,EDP,Women,Floral,"Patchouli, Vetiver","Tuberose, Jasmine, Orange Blossom",2.3,Pinch Of Perfum,4.2,347
879,LACOSTE,L.12.12 Blanc,244,8059.32,88,2906.64,100,EDT,Men,Woody,"Leather, Suede, Cedar","Mexican Tuberose, Ylang-Ylang",3.7,hadayiq baris,3.8,122
880,LACOSTE,Eau De lacoste,347,11461.41,91.9,3035.457,100,EDT,Men,Citrus,"Georgywood, Suede, Vetiver, Cedarwood","Tuberose, Olibanum, Ylang-Ylang",4.2,noon,4.2,98.1K
881,Geoffrey Beene,Grey Flannel,105,3468.15,82.9,2738.187,120,EDT,Men,Woody,"Tonka Bean, Almond, Oakmoss, Vetiver, Cedar","mimosa, iris, violet, sage, rose, geranium, Narcissus",5,Beautiful Live,4.3,7
882,Niya,Hawaiian Musk,99,3269.97,49,1618.47,100,EDP,Men,Woody,"Musk, Oakmoss, Vanilla","Moroccan Jasmine, Patchouli, Birch, Rose",4.5,noon,4.2,98.1K
883,Genie Collection,Premium,35,1156.05,14.5,478.935,25,EDP,Unisex,Oriental,"Amber, Patchouli, Musk","Tuberose, Ylang-ylang, Jasmine",5,Genie collection,3.8,32
884,GUESS,Homme,210,6936.3,98,3236.94,100,EDT,Men,Spicy,"Patchouli, Sandalwood, Amber, Musk","Vanilla Orchid, Violet Leaves, Vetiver",4.4,Star.perfume,3.5,537
885,DAVIDOFF,Zino,116,3831.48,81.55,2693.5965,125,EDT,Men,Woody,"Tonka, Sandal, Amber, Cedar, Patchouli, Vanilla","Muguet, Rose, Jasmine, Geranium",3.4,AMLAQ,3.9,135
886,Niya,Prive Maison Sandalwood,247,8158.41,99,3269.97,100,EDP,Men,Woody,"Sandalwood, Vanilla, Musk","Muguet, Violet, Tuberose",4.7,noon,4.2,98.1K
887,Lattafa,Ana Abiyedh Leather,65,2146.95,47.9,1582.137,60,EDP,Men,Musk,"Tonka Bean, Guaiac Wood","Vanilla, Cardamom, Saffron",4.6,top langri,3.9,347
888,Roberto Cavalli,Just Cavalli,357,11791.71,101.95,3367.4085,90,EDT,Men,Woody,Leather,Vetiver,4.8,noon,4.2,98.1K
889,AVON,Tomorrow,130,4293.9,70,2312.1,50,EDP,Women,Floral,"Powdery, Floral, Woody, Balsamic, Rose",Musk,4.5,Tiffany,4.1,54
890,J.CASANOVA,Plaisir,148,4888.44,75.75,2502.0225,100,EDP,Women,Oriental,Amber,Musk,4.8,top langri,4.3,347
891,Givenchy,Pour Homme,375,12386.25,117.85,3892.5855,100,EDT,Men,Spicy,"Labdanum, Cedar","Vetiver, Lavender Extract",4.7,hadayiq baris,3.8,122
892,MONTBLANC,Emblem,363,11989.89,146.6,4842.198,100,EDT,Men,Spicy,"Tonka Bean,, Woody Notes","Violet Leaf, Cinnamon",4.4,noon,4.2,98.1K
893,BURBERRY,Burberry Body,499,16481.97,164.35,5428.4805,85,EDP,Women,Fruity,"Woody Cashmeran, Creamy Vanilla, Amber, Musk.","Natural Rose Absolute, Iris, Warm Sandalwood.",4.8,perfumes--addresses,4.1,59
894,Calvin Klein,CK One,265,8752.95,98,3236.94,200,EDT,Unisex,Citrus,"Sandalwood, Amber, Musk, Cedar, Oakmoss","Nutmeg, Violet, Orris Root, Jasmine, Lily-Of-The-Valley, Rose",4.5,noon,4.2,98.1K
895,MONTBLANC,Emblem Intense,395,13046.85,127.5,4211.325,100,EDT,Men,Spicy,"Patchouli, Tonka Beans, Velvet, Woody Notes","Violet Leaf, Apple, Rose, Cinnamon, Nutmeg",4.2,noon,4.2,98.1K
896,MONTBLANC,Emblem,363,11989.89,146.55,4840.5465,100,EDT,Men,Spicy,"Woody Notes, Tonka Bean","Violet Leaf, Cinnamon",5,noon,4.2,98.1K
897,Bill Blass,Nude Natural Spray Colo,114,3765.42,79.45,2624.2335,100,EDT,Women,Floral,"Sandalwood, Musk, Orris Root, Vetiver","Oakmoss, Jasmine, Ylang-Ylang, Rose, Narcissus",4.7,AMLAQ,3.9,135
898,HUGO BOSS,Nuit,415,13707.45,162,5350.86,75,EDP,Women,Floral,"Sandalwood, Crystal Moss, Warm Woods","Violet, Jasmin, White Florals",4.8,AMLAQ,3.9,135
899,Roberto Cavalli,Florence,500,16515,154.95,5117.9985,75,EDP,Women,Floral,"Patchouli, Amber, Musk","Orange Blossom, Hibiscus Seed, Grapefruit Blossom",4.7,noon,4.2,98.1K
900,Elizabeth Taylor,White Diamonds,220,7266.6,118.85,3925.6155,100,EDT,Women,Floral,"Oak Moss, Patchouli, Musk, Sandalwood, Amber","Violet, Rose, Jasmine, Ylang-Ylang,",4.3,noon,4.2,98.1K
901,DAVIDOFF,Adventure,210,6936.3,79.6,2629.188,100,EDT,Men,Woody,"Vetiver,Ceder,WhiteMusk","Warm Spices Of Wild Aromatic Black Sesame, South American Pimento",4.5,noon,4.2,98.1K
902,Givenchy,L'Interdit EDP For Wo,550,18166.5,206.55,6822.3465,80,EDT,Women,Floral,"Vetiver, Patchouli, Ambroxan, Vanilla","Orange Blossom, Jasmine, Tuberose",4.9,Number One,4.1,63
903,Dolce & Gabbana,3 L'Imperatrice,300,9909,156.75,5177.4525,100,EDT,Women,Floral,"Citrus Wood, Musks, Sandalwood","Watermelon, Cyclamen, Jasmine",4.6,noon,4.2,98.1K
904,Roberto,Paradiso Assoluto,515,17010.45,127.65,4216.2795,75,EDP,Women,Floral,"Patchouli, Sandalwood, Vanilla, Cashmeran","Wild Jasmine, Red Lily, Passionfruit",4.5,noon,4.2,98.1K
905,CHLOE,Love Story,535,17671.05,221.9,7329.357,75,EDP,Women,Floral,"Musk, Cedar, Cashmirwood, Patchouli","Orange Blossom, Stephanotis, Rose, Black Currant, Peach",4.3,King-Perfume,3.6,450
906,Roberto Cavalli,Paradiso Assoluto,515,17010.45,139,4591.17,75,EDP,Women,Floral,"Patchouli, Sandalwood, Vanilla, Cashmeran","Wild Jasmine, Red Lily, Passionfruit",5,noon,4.2,98.1K
907,Ajmal,Sacrifice,79,2609.37,75.9,2506.977,50,EDP,Women,Floral,"Ambergris, Musk","Orange Blossom, Vanilla",4.2,neo lek,3.6,88
908,Estee Lauder,Beautiful,570,18827.1,181.2,5985.036,75,EDP,Women,Floral,"Sandalwood, Vetiver, Amber","Orange Flower, Muguet, Jasmine, Ylang-Ylang",4.6,noon,4.2,98.1K
909,Roberto Cavalli,Paradiso Azzuro,499,16481.97,175,5780.25,75,EDP,Women,Fruity,"Cypress, Cashmere Wood, Amberwood, Sandalwood","Wild Jasmine, Watery Notes, Apple, Peach, Rose Tuberose",4.7,AMLAQ,3.9,135
910,Roberto Cavalli,Paradiso Azzurro,499,16481.97,165,5449.95,75,EDP,Women,Fruity,"Cypress, Cashmere Wood, Amber wood, Sandalwood, Vanilla","Wild Jasmine, Watery Notes, Apple, Tuberose, Peach, Rose",4.7,Beauty Group,4.2,124
911,Roberto Cavalli,Women,430,14202.9,103,3402.09,75,EDP,Women,Arabian,"Benzoin,Tonka Beans,Vanilla",Orange Tree Blossom,5,rich&light,3.5,69
912,GUESS,Dare,170,5615.1,75,2477.25,100,EDT,Women,Citrus,"Coconut Accords, Wood, Musk","Wild Rose, Elegant Jasmine",4.9,noon,4.2,98.1K
913,Dunhill,Desire Blue,280,9248.4,68,2246.04,100,EDT,Men,Fresh,"Tonka Bean, Musk, Amber,, Benzoin","Orange, Brazilian Rosewood,, Sea Notes",4.3,Modon,3.6,71
914,BURBERRY,For Women EDP Natural Sp,378,12485.34,153.75,5078.3625,100,EDP,Women,Fruity,"Musk, Vanilla","Woody-Floral, Sandalwood, Cedar",4.8,noon,4.2,98.1K
915,NINA RICCI,Premier Jour,300,9909,136.45,4506.9435,100,EDP,Women,Fruity,"Sandalwood, Musk, Vanilla, Woodsy Notes","Orchid, Gardenia",4.7,noon,4.2,98.1K
916,JOVAN,Musk Cologne Sp,55,1816.65,19,627.57,59,EDT,Women,Woody,"Musk, Amber, Wood",Ylang-ylang,4.7,Cute,3.7,1.9K
917,LACOSTE,L.12.12 Blanc-Pure,347,11461.41,94.2,3111.426,100,EDT,Men,Woody,"Virginia Cedar, Leather, Suede, Vetiver","Ylang-Ylang, Tuberose",4.6,noon,4.2,98.1K
918,HUGO BOSS,The Scent,535,17671.05,155,5119.65,100,EDP,Women,Fruity,Cacao,Osmanthus,4.5,noon,4.2,98.1K
919,DAVIDOFF,Adventure,210,6936.3,219,7233.57,100,EDT,Men,Woody,"Vetiver,Ceder,WhiteMusk","Warm Spices Of Wild Aromatic Black Sesame, South American Pimento",4.5,garmid,3.7,98
920,PACO RABANNE,Olympéa Intense,485,16019.55,166.9,5512.707,80,EDP,Women,Floral,"Ambergris, Cashmere wood, Sandalwood","Paco Rabanne Olympea, Vanilla, Salt",4.8,hadayiq baris,3.8,122
921,Dolce & Gabbana,3 L'Imperatrice,300,9909,300,9909,100,EDT,Women,Floral,"Citrus Wood, Musks, Sandalwood","Watermelon, Cyclamen, Jasmine",4.6,garmid,3.7,98
922,Mancera,Red Tobacco,590,19487.7,340,11230.2,120,EDP,Men,Woody,"Precious Tobacco, Amber, Woody Notes, Vetiver, Vanilla Pods, White Musk","Patchouli Leaves, Jasmine",4.7,Faces,3.7,61
923,Lattafa,Oud Mood,119,3930.57,42.55,1405.4265,100,EDP,Unisex,Woody,"Musk, Incense, Amber, Resin, Woody","Patchouli, Caramel, Agarwood",4.6,noon,4.2,98.1K
924,Roberto,Paradiso Assoluto,515,17010.45,515,17010.45,75,EDP,Women,Floral,"Patchouli, Sandalwood, Vanilla, Cashmeran","Wild Jasmine, Red Lily, Passionfruit",4.5,garmid,3.7,98
925,Roberto Cavalli,Paradiso Assoluto,515,17010.45,515,17010.45,75,EDP,Women,Floral,"Patchouli, Sandalwood, Vanilla, Cashmeran","Wild Jasmine, Red Lily, Passionfruit",5,garmid,3.7,98
926,GUCCI,Guilty Absolute,515,17010.45,230,7596.9,90,EDP,Men,Woody,"Woody Notes, Vetiver","Patchouli, Cypress",4.1,Rayhanti,3.5,537
927,VERSACE,Bright Crystal,430,14202.9,169.95,5613.4485,90,EDT,Women,Floral,"Amber, Musk, Mahogany","Peony,Lotus, Magnolia",4.8,noon,4.2,98.1K
928,Roberto Cavalli,Paradiso Azzuro,499,16481.97,499,16481.97,75,EDP,Women,Fruity,"Cypress, Cashmere Wood, Amberwood, Sandalwood","Wild Jasmine, Watery Notes, Apple, Peach, Rose Tuberose",4.7,garmid,3.7,135
929,Dunhill,Custom,330,10899.9,89.85,2967.7455,100,EDT,Men,Floral,"Virginia Cedar, Incense",Pepper,4.3,noon,4.2,98.1K
930,Roberto Cavalli,Paradiso Azzurro,499,16481.97,499,16481.97,75,EDP,Women,Fruity,"Cypress, Cashmere Wood, Amber wood, Sandalwood, Vanilla","Wild Jasmine, Watery Notes, Apple, Tuberose, Peach, Rose",4.7,garmid,3.7,124
931,GUESS,Dare,170,5615.1,75,2477.25,100,EDT,Women,Citrus,"Coconut Accords, Wood, Musk","Wild Rose, Elegant Jasmine",4.9,noon,3.7,98.1K
932,DAVIDOFF,Hot Water,215,7101.45,76.95,2541.6585,110,EDT,Men,Arabian,"Styrax, Benzoin","Pimento, Patchouli",4.6,AMLAQ,3.9,135
933,BURBERRY,For Women EDP Natural Sp,378,12485.34,153.75,5078.3625,100,EDP,Women,Fruity,"Musk, Vanilla","Woody-Floral, Sandalwood, Cedar",4.8,garmid,3.7,98
934,Dolce & Gabbana,K,338,11164.14,269,8885.07,100,EDT,Men,Woody,"Blood Orange, Pressed Sicilian Lemon, Juniper Berries","Pimento, Clary Sage, Geranium, Lavandin",4.1,Grass gulf,3.7,98
935,JOVAN,Musk Cologne Sp,55,1816.65,19,627.57,59,EDT,Women,Woody,"Musk, Amber, Wood",Ylang-ylang,4.7,garmid,3.7,1.9K
936,Dolce & Gabbana,K,26,858.78,14.1,465.723,100,EDT,Men,Aromatic,"Woody, Masculine, Cedarwood, Vetiver, Patchouli Accords","Pimento, Clary Sage, Geranium, Lavandin",3,beautiful lady,4.3,5
937,LACOSTE,L.12.12 Blanc-Pure,347,11461.41,94.2,3111.426,100,EDT,Men,Woody,"Virginia Cedar, Leather, Suede, Vetiver","Ylang-Ylang, Tuberose",4.6,garmid,3.7,98
938,TED LAPIDUS,Pour Homme,129,4260.87,44.45,1468.1835,100,EDT,Men,Woody,"Sandalwood, tonka bean, amber, patchouli, musk, oakmoss, cedar, tobacco","Pine tree, honey, orris root, jasmine, caraway, petitgrain, lily-of-the-valley, rose, brazilian rosewood, incense",5,neo lek,3.6,88
939,HUGO BOSS,Bottled Unlimited,373,12320.19,126,4161.78,100,EDT,Men,Vanilla,"Sandalwood, Musk","Pineapple, Rose",4.4,Al-Najm,3.7,347
940,GIORGIO ARMANI,Stronger With You,415,13707.45,170,5615.1,100,EDT,Men,Vanilla,"Vanilla, Chestnut, Cedar, Amber wood, Guaiac Wood","Pineapple, Sage, Melon, Cinnamon, Lavender",4.5,hadayiq baris,3.8,122
941,HUGO BOSS,Ma Vie,415,13707.45,137.55,4543.2765,75,EDP,Women,Floral,"Cedar, Woody Notes","Pink Freesia, Jasmine, Rose",4.7,AMLAQ,3.9,135
942,DORALL COLLECTION,Pink Hearts,29,957.87,8.15,269.1945,100,EDT,Women,Floral,"Caramel, Musk, Tonka, Sandalwood, Vanilla","Red Berries, Lily Of The Valley, Licorice, Cotton Candy, Strawberry",4.4,B.A.G,3.7,14.1K
943,Givenchy,Xeryus Rouge,455,15028.65,214.4,7081.632,100,EDT,Men,Woody,Cedar Wood,Red Pepper,4.8,noon,4.2,98.1K
944,Dolce & Gabbana,The Only One 2,614,20280.42,137.9,4554.837,100,EDP,Women,Floral,"Tonka, Patchouli, Ambergris, Amber Woods","Red Rose, Violet, Coffee",4.3,hadayiq baris,3.8,122
945,TESORI D´ORIENTE,White Musk,60,1981.8,39.95,1319.5485,100,EDT,Men,Woody,"Aldehyde, Jasmine, White Flowers",Rose,4.2,B.A.G,3.7,14.1K
946,Mancera,Roses Vanille,446,14731.38,248.8,8217.864,120,EDP,Women,Arabian,"Cedar, Vanilla, Sugar, White Musk","Rose, Sugar",5,noon,4.2,98.1K
947,BURBERRY,My Blush,431,14235.93,181,5978.43,50,EDP,Women,Arabian,"Jasmine,Wisteria","Rose Petals, Green Apple, Geranium",4.6,Fnoon,3.7,5
948,BURBERRY,My Burberry Blush,699,23087.97,199.9,6602.697,90,EDP,Women,Arabian,"Jasmine, Wisteria","Rose petals, Green apple, Geranium",4.5,noon,4.2,98.1K
949,Guerlain,L'Instant Magic,725,23946.75,422,13938.66,100,EDP,Women,Woody,"Wood, Almond","Rose, Freesia",4.7,PARFUM.1990,4.1,33
950,Dunhill,London,290,9578.7,109.65,3621.7395,75,EDT,Men,Arabian,"Patchouli, Sandalwood, Tonka Bean, Vanilla, Musk","Rose, Geranium, Jasmine",3.4,AMLAQ,3.9,135
951,BURBERRY,Body Mini ED,34,1123.02,23,759.69,5,EDT,Women,Woody,"Sandalwood, Cashmerean, Musk, Amber, Vanilla","Rose, Iris",1,Royal Scent,3.5,5
952,TRI,En Joy,10,330.3,9.9,326.997,100,EDT,Women,Floral,"Sandalwood, Cedar, Patchoulli, Musk, Benzoin","Rose, Jasmine, Cassis, Peach",4.1,Parisian Store,4.1,425
953,Mancera,Rose Greedy,446,14731.38,269,8885.07,120,EDP,Unisex,"Rose, Floral","White Musk, Amber, Vanilla, Sugar","Rose, Jasmine, Flowers",4.5,AMLAQ,3.9,135
954,DORALL COLLECTION,Oud Maaruf,29,957.87,11.49,379.5147,100,EDT,Men,Arabian,"Sandalwood, musk, woody - amber, patchouli, oudh, dry woody-amber, amber","Rose, raspberry, dried fruits, ylang, geranium, jasmin, orris, muguet, saffron",4,B.A.G,3.7,14.1K
955,BURBERRY,Burberry Body Intense,435,14368.05,152.45,5035.4235,60,EDP,Women,Fruity,"Cashmere Wood, Amber, Vanille, Musk","Rose, Sandalwood, Iris",4.6,noon,4.2,98.1K
956,Mancera,Roses Vanille,450,14863.5,285,9413.55,120,EDP,Women,Arabian,"Cedar, Vanilla, Sugar, White Musk","Rose, Sugar",4.9,AMLAQ,3.9,135
957,Mancera,Roses Vanille,450,14863.5,239.95,7925.5485,120,EDP,Women,Arabian,"Vanilla, Sugar, White Musk, Cedar","Rose, Sugar",4.7,noon,4.2,98.1K
958,Dunhill,Desire,276,9116.28,84.25,2782.7775,100,EDT,Men,Fresh,"Vanilla, Musk","Rose, Teak Wood, Patchouli",4.5,S2021,3.5,23
959,Parfums Gres,Cabotine,135,4459.05,75,2477.25,100,EDT,Women,Floral,"Cedarwood, Vanilla, Tonka Bean, Cybet, Musk, Amber","Rose, Tuberose, Ylang-Ylang, Ginger Lily, Hyacinth, Heliotrope, Freesia, Violet, Iris",4.8,AMLAQ,3.9,135
960,Alina Corel,Monsieur Oud,51,1684.53,30.95,1022.2785,100,EDP,Unisex,Musk,"Cedar, Musk","Rose, Water",4.5,noon,4.2,98.1K
961,GIORGIO ARMANI,Si Passione EDP For Wo,630,20808.9,235.45,7776.9135,100,EDP,Women,Floral,"Cedar,Vanilla,Patchouli","Rose,Jasmine,Heliotrope,Pineapple",5,Parfume-Stor,4.1,347
962,Yves Saint Laurent,Kouros Silver,540,17836.2,190,6275.7,100,EDT,Men,Fruity,"Amber, Woody Notes",Sage,4.5,Queen Beauty,3.5,5
963,Dior,Sauvage Perf,640,21139.2,326.4,10780.992,100,EDT,Men,Floral,"Tonka Bean, Vanilla, Olibanum",Sandalwood,3,Parfume-Stor,4.1,75
964,DAVIDOFF,Cool Water,150,4954.5,71.75,2369.9025,75,EDT,Men,Aromatic,"Musk, Oakmoss, Cedar, Amber","Sandalwood, Geranium, Neroli, Jasmine",4.1,noon,4.2,98.1K
965,DAVIDOFF,Cool Water,315,10404.45,85.5,2824.065,125,EDT,Men,Fresh,"Musk, Oakmoss, Cedar, Tobacco,, Amber","Sandalwood, Jasmine, Neroli,, Geranium",3.7,Lolita Shop,3.6,5
966,BVLGARI,Aqva Marine Pour Homme,331,10932.93,163.95,5415.2685,100,EDT,Men,Citrus,"Virginia Cedar, Amber","Seaweed, Rosemary, Water Notes",4.8,hadayiq baris,3.8,122
967,Dior,Sauvage,430,14202.9,208.25,6878.4975,100,EDT,Men,Spicy,"Ambroxan, Cedar, Labdanum","Sichuan Pepper, Lavender, Pink Pepper, Vetiver, Geranium, Patchouli, Elemi",4.6,Spicebomb,3.5,66
968,GUESS,Marciano,150,4954.5,80.7,2665.521,100,EDT,Men,Spicy,"Woody, Spicy","Spicy, Lavenday, Sage",4.7,AMLAQ,3.9,135
969,GIORGIO ARMANI,Armani Code,514,16977.42,280.1,9251.703,125,EDT,Men,Citrus,"Leather, Tobacco, Tonka Bean","Star Anise, Olive Blossom, Guaiac Wood",2,noon,4.2,98.1K
970,CAROLINA HERRERA,212 Sexy,330,10899.9,104.5,3451.635,100,EDT,Men,Vanilla,"Sensual Oriental Character - Gaiac Wood, Sandalwood, Bourbon Vanilla, Musk, Amber","Subtle, Spicy Sensuality - Green Pepper, Floral Petal, Cardamom, Tonka Beans",4.2,Al-Najm,3.7,347
971,BVLGARI,Petits Et Mamans,254,8389.62,193.95,6406.1685,100,EDT,Women,Floral,"Iris, Vanilla, White Peach, Powdery Notes","Sunflower, Chamomile, Rose",4.8,noon,4.2,98.1K
972,Justcavalli,Just Cavalli,385,12716.55,131.4,4340.142,75,EDT,Women,Floral,"Cuddly, Creamy Rosewood",Tahitian Tiare Flowers,4.6,Star.perfume,3.9,537
973,Jean Paul GAULTIER,Scandal,505,16680.15,354.95,11723.9985,80,EDP,Women,Floral,"Vanilla, Musk,, Labdanum","Tiare Flower, Jasmine,, Orange Blossom",4.5,noon,4.2,98.1K
974,GUCCI,Bloom Aqua Di Fiori,515,17010.45,311.8,10298.754,100,EDT,Women,Fruity,Jasmine,Tuberose,4.7,noon,4.2,98.1K
975,GUCCI,Bloom,695,22955.85,325.65,10756.2195,100,EDP,Women,Floral,Rangoon Creeper,Tuberose,4.6,noon,4.2,98.1K
976,VERSACE,Crystal Noir,447,14764.41,172,5681.16,90,EDP,Women,"Floral, Oriental","Sandalwood, Cashmeran, Vanilla Pod, Heliotropine","Tuberose, Frangipani, Jasmine Dry",4.4,flower,3.7,98
977,GUCCI,Bloom Nettare Di Fiori,630,20808.9,329.85,10894.9455,100,EDP,Women,Floral,"Patchoulie, Musk, Schijnhulst","Tuberose, Honeysuckle, Jasmine",4.3,noon,4.2,98.1K
978,Givenchy,L'interdit,680,22460.4,195.5,6457.365,80,EDP,Women,Floral,"Patchouli, Vetiver","Tuberose, Jasmine, Orange Blossom",2.3,Pinch Of Perfum,3.5,347
979,CAROLINA HERRERA,Good Girl,565,18661.95,168,5549.04,80,EDP,Women,Arabian,"Tonka Bean, Cocoa","Tuberose, Jasmine Sambac",4.1,hadayiq baris,3.8,122
980,Genie Collection,Premium,35,1156.05,14.5,478.935,25,EDP,Unisex,Oriental,"Amber, Patchouli, Musk","Tuberose, Ylang-ylang, Jasmine",5,Genie collection,3.7,32
981,Rasasi,Oud Al-Mubakhar,40,1321.2,30.85,1018.9755,100,EDP,Men,Arabian,"Sandalwood, Tonka Bean, Musk, Patchouli","Turkish Rose, Violet, Geranium",4,noon,4.2,98.1K
982,Roberto Cavalli,Nero Assoluto,264,8719.92,129.55,4279.0365,75,EDP,Women,Arabian,"Ebony, Woodsy Notes",Vanilla,5,noon,4.2,98.1K
983,Roberto Cavalli,Nero Assoluto,515,17010.45,105,3468.15,75,EDP,Women,Arabian,"Ebony, Woody Notes",Vanilla,4.6,noon,4.2,98.1K
984,GUESS,Homme,210,6936.3,98,3236.94,100,EDT,Men,Spicy,"Patchouli, Sandalwood, Amber, Musk","Vanilla Orchid, Violet Leaves, Vetiver",4.4,Star.perfume,3.9,537
985,Lattafa,Ana Abiyedh Leather,65,2146.95,47.9,1582.137,60,EDP,Men,Musk,"Tonka Bean, Guaiac Wood","Vanilla, Cardamom, Saffron",4.6,top langri,4.3,347
986,Roberto Cavalli,Just Cavalli,357,11791.71,101.95,3367.4085,90,EDT,Men,Woody,Leather,Vetiver,4.8,noon,4.2,98.1K
987,HUGO BOSS,Bottled Night,688,22724.64,250,8257.5,200,EDT,Men,Woody,"Musk, Woody Notes",Violet,4.5,Lady Style,3.6,5
988,MONTBLANC,Emblem,363,11989.89,146.6,4842.198,100,EDT,Men,Spicy,"Tonka Bean,, Woody Notes","Violet Leaf, Cinnamon",4.4,noon,4.2,98.1K
989,MONTBLANC,Emblem,363,11989.89,146.55,4840.5465,100,EDT,Men,Spicy,"Woody Notes, Tonka Bean","Violet Leaf, Cinnamon",5,noon,4.2,98.1K
990,HUGO BOSS,Nuit,415,13707.45,162,5350.86,75,EDP,Women,Floral,"Sandalwood, Crystal Moss, Warm Woods","Violet, Jasmin, White Florals",4.8,AMLAQ,3.9,135
991,Elizabeth Taylor,White Diamonds,220,7266.6,118.85,3925.6155,100,EDT,Women,Floral,"Oak Moss, Patchouli, Musk, Sandalwood, Amber","Violet, Rose, Jasmine, Ylang-Ylang,",4.3,noon,4.2,98.1K
992,Marc Jacobs,Daisy Eau So Fresh,330,10899.9,179.4,5925.582,125,EDT,Women,Fruity,"Musk, Plum, Cedarwood","Violet, Wild Rose, Apple Blossom, Lychee, Jasmine Petals",5,noon,4.2,98.1K
